CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO
DFIMB001904,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,T,CLÍNICA DE ESPECIALIDADES,T18,CLÍNICA DE VARIAS ESPECIALIDADES,CLÍNICA DE ESPECIALIDADES NO. 5,CLÍNICA DE ESPECIALIDADES NO. 5,3,6070,"ARCOS DE BELÉN NO. 17, COL. CENTRO, C.P. 06000",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.427,-99.1437,A,ALTA,18/07/2024
DFIMB001916,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,T,CLÍNICA DE ESPECIALIDADES,T10,CLÍNICA DE ESPECIALIDADES DE DERMATOLOGÍA,CENTRO DERMATOLÓGICO DR. LADISLAO DE LA PASCUA,CENTRO DERMATOLÓGICO DR. LADISLAO DE LA PASCUA,5,6780,"DR. VÉRTIZ NO.464, COL. DOCTORES, C.P. 06780",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.4065,-99.1491,A,ALTA,18/07/2024
DFIMB001921,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,2,DE HOSPITALIZACIÓN,O,HOSPITAL ESPECIALIZADO,99,NO ESPECIFICADO,HOSPITAL PEDIÁTRICO PERALVILLO,HOSPITAL PEDIÁTRICO PERALVILLO,5,6920,"TOLNAHUAC NO. 14, COL. SAN SIMÓN, C.P. 06920",1,EN OPERACION,GDF9712054NA,5557821677,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,3,TERCER NIVEL,2,URBANO,1,PROPIO,19.4597085,-99.1413134,A,ALTA,18/07/2024
DFIMB001933,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,2,DE HOSPITALIZACIÓN,M,HOSPITAL GENERAL,99,NO ESPECIFICADO,HOSPITAL GENERAL DR. GREGORIO SALAS FLORES,HOSPITAL GENERAL DR. GREGORIO SALAS FLORES,5,6020,,1,EN OPERACION,GDF9712054NA,5589573319,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.437637,-99.129455,A,ALTA,18/07/2024
DFIMB001945,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III SOLEDAD OROZCO DE ÁVILA CAMACHO,C.S.T-III SOLEDAD OROZCO DE ÁVILA CAMACHO,5,6250,"JUVENTINO ROSAS NO. 78 Y TETRAZZINI, COL. EXHIPÓDROMO DE PERALVILLO, C.P. 06250",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4583,-99.133,A,ALTA,18/07/2024
DFIMB001950,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,L,URBANO DE 09 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III DR. ATANACIO GARZA RÍOS,C.S.T-III DR. ATANACIO GARZA RÍOS,5,6720,"DR. ERAZO NO. 75 ESQ. AVE. DR. JOSÉ MA. VÉRTIZ, COL. DOCTORES, C.P. 06720",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4181,-99.1473,A,ALTA,18/07/2024
DFIMB001962,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,T,CLÍNICA DE ESPECIALIDADES,T99,CLÍNICA DE OTRAS ESPECIALIDADES,ESPACIO INTERACTIVO EN SALUD PARA JOVENES IMPULSO,ESPACIO INTERACTIVO EN SALUD PARA JOVENES IMPULSO,5,6000,"SANTÍSIMA 10, COL. CENTRO",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.4329,-99.1271,A,ALTA,18/07/2024
DFIMB001974,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,R,URBANO DE 11 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III DR. JOSÉ MA. RODRÍGUEZ,C.S.T-III DR. JOSÉ MA. RODRÍGUEZ,5,6850,"CALZ. SAN ANTONIO ABAD NO. 350, COL. ASTURIAS, C.P. 06850",1,EN OPERACION,SSP9707038T0,5557400701,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4052,-99.1357,A,ALTA,18/07/2024
DFIMB001986,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III DR. DOMINGO ORVAÑANOS,C.S.T-III DR. DOMINGO ORVAÑANOS,5,6200,"COMONFORT NO. 34, COL. MORELOS, C.P. 06200",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4441,-99.1353,A,ALTA,18/07/2024
DFIMB001991,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,15,CUAUHTEMOC,1,CUAUHTEMOC,15,CUAUHTÉMOC,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III DR. MANUEL DOMÍNGUEZ,C.S.T-III DR. MANUEL DOMÍNGUEZ,5,6300,"HÉROES NO. 38, COL. GUERRERO, C.P. 06300",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4405,-99.1471,A,ALTA,18/07/2024
DFIMB002003,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,2,DE HOSPITALIZACIÓN,O,HOSPITAL ESPECIALIZADO,99,NO ESPECIFICADO,HOSPITAL PEDIÁTRICO TACUBAYA,HOSPITAL PEDIÁTRICO TACUBAYA,5,11870,"CALLE ARQ. CARLOS LAZO NO.25, ESQ. GAVIOTA, COL. TACUBAYA, C.P. 11870",1,EN OPERACION,GDF9712054NA,5555157987,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,3,TERCER NIVEL,2,URBANO,1,PROPIO,19.4025483,-99.1908109,A,ALTA,18/07/2024
DFIMB002015,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,2,DE HOSPITALIZACIÓN,O,HOSPITAL ESPECIALIZADO,99,NO ESPECIFICADO,HOSPITAL PEDIÁTRICO LEGARIA,HOSPITAL PEDIÁTRICO LEGARIA,7,11260,"CALZADA LEGARIA 371, COL. MÉXICO NUEVO, C.P.11260",1,EN OPERACION,GDF9712054NA,5550827642,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,3,TERCER NIVEL,2,URBANO,1,PROPIO,19.4507251,-99.2028541,A,ALTA,18/07/2024
DFIMB002020,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,2,DE HOSPITALIZACIÓN,M,HOSPITAL GENERAL,99,NO ESPECIFICADO,HOSPITAL GENERAL DR. RUBÉN LEÑERO,HOSPITAL GENERAL DR. RUBÉN LEÑERO,5,11340,"PLAN DE SAN LUIS Y DÍAZ MIRÓN, COL. CASCO DE SANTO TOMÁS, C.P. 11340.",1,EN OPERACION,GDF9712054NA,5553411793,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.45112,-99.169315,A,ALTA,18/07/2024
DFIMB002032,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,G,URBANO DE 04 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III MANUEL GONZÁLEZ RIVERA,C.S.T-III MANUEL GONZÁLEZ RIVERA,5,11340,"CALLE PLAN DE SAN LUIS, ESQ. CALLE CARPIO S/N , COL SANTO TOMÁS, C.P. 11340",1,EN OPERACION,SSP9707038T0,5553411265,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4517997,-99.1690629,A,ALTA,18/07/2024
DFIMB002044,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,H,URBANO DE 05 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-II DR. MANUEL GUTIÉRREZ ZAVALA,C.S.T-II DR. MANUEL GUTIÉRREZ ZAVALA,5,11320,"CALLE LAGUNA DE TÉRMINOS NO. 492, COL. ANAHUAC, C.P. 11320",1,EN OPERACION,SSP9707038T0,5552601952,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4424,-99.1729,A,ALTA,18/07/2024
DFIMB002056,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III LAGO CARDIEL,C.S.T-III LAGO CARDIEL,5,11270,"LAGO CARDIEL NO. 61, COL. ARGENTINA, C.P. 11270",1,EN OPERACION,SSP9707038T0,5555277174,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4557174,-99.2026818,A,ALTA,18/07/2024
DFIMB002061,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,K,URBANO DE 08 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III MÉXICO-ESPAÑA,C.S.T-III MÉXICO-ESPAÑA,5,11310,"MARIANO ESCOBEDO NO. 148, COL ANAHUAC, C.P. 11320",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4487,-99.1819,A,ALTA,18/07/2024
DFIMB002073,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,16,MIGUEL HIDALGO,1,MIGUEL HIDALGO,13,MIGUEL HIDALGO,1,DE CONSULTA EXTERNA,Q,URBANO DE 10 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III DR. ÁNGEL BRÍOSO VASCONCELOS,C.S.T-III DR. ÁNGEL BRÍOSO VASCONCELOS,5,6170,ENTRE CIRCUITO INTERIOR JOSE VASCONCELOS Y CARLOS B ZETINA,1,EN OPERACION,SSP9707038T0,5552776311,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4090479,-99.1827845,A,ALTA,18/07/2024
DFIMB002085,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,2,DE HOSPITALIZACIÓN,O,HOSPITAL ESPECIALIZADO,99,NO ESPECIFICADO,CLÍNICA HOSPITAL DE ESPECIALIDADES TOXICOLÓGICAS VENUSTIANO CARRANZA,CLÍNICA HOSPITAL DE ESPECIALIDADES TOXICOLÓGICAS VENUSTIANO CARRANZA,3,15610,"ERNESTO P. URUCHURTU ESQ. PROLONGACIÓN RÍO CHURUBUSCO S/N COL. ADOLFO LÓPEZ MATEOS, C.P. 15610",1,EN OPERACION,GDF9712054NA,5557561259,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.4806538,-99.1241371,A,ALTA,18/07/2024
DFIMB002090,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,2,DE HOSPITALIZACIÓN,O,HOSPITAL ESPECIALIZADO,99,NO ESPECIFICADO,HOSPITAL MATERNO INFANTIL INGUARÁN,HOSPITAL MATERNO INFANTIL INGUARÁN,3,15310,"ESTAÑO NO. 307, ESQ. CONGRESO DE LA UNIÓN, COL. FELIPE ÁNGELES, C.P. 15310",1,EN OPERACION,GDF9712054NA,5557956764,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,3,TERCER NIVEL,2,URBANO,1,PROPIO,19.4806538,-99.1241371,A,ALTA,18/07/2024
DFIMB002102,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,2,DE HOSPITALIZACIÓN,O,HOSPITAL ESPECIALIZADO,99,NO ESPECIFICADO,HOSPITAL PEDIÁTRICO MOCTEZUMA,HOSPITAL PEDIÁTRICO MOCTEZUMA,5,15530,"ORIENTE 158 NO. 189, COL. MOCTEZUMA 2DA. SECCIÓN, C.P. 15530",1,EN OPERACION,GDF9712054NA,5555714057,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,3,TERCER NIVEL,2,URBANO,,,19.4328968,-99.098231,A,ALTA,18/07/2024
DFIMB002114,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,2,DE HOSPITALIZACIÓN,M,HOSPITAL GENERAL,99,NO ESPECIFICADO,HOSPITAL GENERAL BALBUENA,HOSPITAL GENERAL BALBUENA,5,15970,"CECILIO RÓBELO Y SUR NO.103, COL. AERONÁUTICA MILITAR, DELEGACIÓN VENUSTIANO CARRANZA C.P. 15970",1,EN OPERACION,GDF9712054NA,5555521602,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,1,PROPIO,19.4242218,-99.1170464,A,ALTA,18/07/2024
DFIMB002126,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,D,URBANO DE 01 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-I AMPLIACIÓN CARACOL,C.S.T-I AMPLIACIÓN CARACOL,3,15630,"RÍO CHURUBUSCO NO. 180, ESQ. IGNACIO ZARAGOZA, COL AMPLIACIÓN CARACOL, C.P. 15630",1,EN OPERACION,SSP9707038T0,5555580980,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4273,-99.0651,A,ALTA,18/07/2024
DFIMB002131,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,D,URBANO DE 01 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-I CUATRO ARBOLES,C.S.T-I CUATRO ARBOLES,5,15730,"BIENES NACIONALES NO. 88, COL 4 ÁRBOLES, C.P. 15730",1,EN OPERACION,SSP9707038T0,5557145790,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4168,-99.0841,A,ALTA,18/07/2024
DFIMB002143,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,D,URBANO DE 01 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-I RENOVACIÓN,C.S.T-I RENOVACIÓN,5,15500,"FRANCISCO ESPEJEL NO 96, COL MOCTEZUMA 1° SECCIÓN, C.P. 15500",1,EN OPERACION,SSP9707038T0,5557623663,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4320622,-99.1094743,A,ALTA,18/07/2024
DFIMB002155,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,D,URBANO DE 01 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-I REVOLUCIÓN,C.S.T-I REVOLUCIÓN,5,15470,"FRANCISCO SERRANO NO. 5, COL. MIGUEL HIDALGO, C.P. 15470",1,EN OPERACION,SSP9707038T0,5557893068,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.436,-99.1065,A,ALTA,18/07/2024
DFIMB002160,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,H,URBANO DE 05 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-II IXNAHUALTONGO,C.S.T-II IXNAHUALTONGO,5,15810,"CUITLAHUAC S/N ESQ. FERROCARRIL INDUSTRIAL, COL MERCED BALBUENA, C.P. 15810",1,EN OPERACION,SSP9707038T0,5555520391,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4187,-99.1261,A,ALTA,18/07/2024
DFIMB002172,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD T-III ROMERO RUBIO,CENTRO DE SALUD T-III ROMERO RUBIO,5,15430,"MANCHURIA NO. 8, ENTRE EJE 2 NORTE TRANSVAL Y BALBOAS, COL. AQUILES SERDÁN, C.P. 15430",1,EN OPERACION,SSP9707038T0,5557609664,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.444202,-99.090263,A,ALTA,18/07/2024
DFIMB002184,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,L,URBANO DE 09 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III ARENAL 4TA. SECCIÓN,C.S.T-III ARENAL 4TA. SECCIÓN,5,15640,"XOCOYOTE S/N ESQ XALTOCAN, COL. EL ARENAL CUARTA SECCIÓN, C.P. 15610",1,EN OPERACION,SSP9707038T0,5557583123,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4308525,-99.0609482,A,ALTA,18/07/2024
DFIMB002196,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-II PEÑON DE LOS BAÑOS,C.S.T-II PEÑON DE LOS BAÑOS,4,15520,"BOULEVARD PUERTO AÉREO S/N ENTRE AV. DEL PEÑÓN (QUETZALCOATL) Y OTE 37, COL. PEÑÓN DE LOS BAÑOS, C.P. 15520",1,EN OPERACION,SSP9707038T0,5557840247,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4366,-99.0873,A,ALTA,18/07/2024
DFIMB002201,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-II CUCHILLA PANTITLÁN,C.S.T-II CUCHILLA PANTITLÁN,5,15610,"PRIVADA DE ESTAÑO NO. 43, COL. CUCHILLA PANTITLÁN, C.P. 15610",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4216,-99.063,A,ALTA,18/07/2024
DFIMB002213,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,H,URBANO DE 05 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-II JOSÉ MARÍA MORELOS Y PAVÓN,C.S.T-II JOSÉ MARÍA MORELOS Y PAVÓN,5,15270,,1,EN OPERACION,SSP9707038T0,5526161083,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4453987,-99.1209954,A,ALTA,18/07/2024
DFIMB002225,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,S,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,99,NO ESPECIFICADO,C.S.T-III DR. JUAN DUQUE DE ESTRADA,C.S.T-III DR. JUAN DUQUE DE ESTRADA,5,15530,"CALLE ORIENTE 170 NO. 154, ESQ. CUARTA CERRADA ORIENTE 168, COL MOCTEZUMA 2° SECCIÓN, C.P. 15530",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4285,-99.0967,A,ALTA,18/07/2024
DFIMB002230,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,C.S.T-III DR. LUIS E. RUÍZ,C.S.T-III DR. LUIS E. RUÍZ,3,15810,"AVE. CONGRESO DE LA UNIÓN NO. 148, COL. MERCED BALBUENA (ANTES EL PARQUE), C.P. 15810",1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.4253,-99.1196,A,ALTA,18/07/2024
DFIMB002242,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,17,VENUSTIANO CARRANZA,1,VENUSTIANO CARRANZA,16,VENUSTIANO CARRANZA,1,DE CONSULTA EXTERNA,S,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,99,NO ESPECIFICADO,C.S.T-III BEATRIZ VELASCO DE ALEMÁN,C.S.T-III BEATRIZ VELASCO DE ALEMÁN.,5,15240,"AV. ING. EDUARDO MOLINA, ESQ. PELUQUEROS, COL. 20 DE NOVIEMBRE (LA MICHOACÁNA) C.P. 15300",1,EN OPERACION,SSP9707038T0,5557954487,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,,,19.4452,-99.1122,A,ALTA,18/07/2024
DFIMB002254,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,9,CIUDAD DE MEXICO,7,IZTAPALAPA,1,IZTAPALAPA,9,IZTAPALAPA,1,DE CONSULTA EXTERNA,J,URBANO DE 07 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,CENTRO DE SALUD T-III BUENAVISTA,CENTRO DE SALUD T-III BUENAVISTA,3,9706,,1,EN OPERACION,SSP9707038T0,5550381700,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1,PROPIO,19.332029,-99.031529,A,ALTA,18/07/2024
